"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,135072201,118892800,1,5,48,"M",2,2,48,0
2019,135072203,118892801,2,4,,"M",0,3,,
2019,135072204,118892801,3,4,,"U",0,3,,
2019,135072202,118892801,1,4,,"M",1,1,,
2019,135072205,118892801,4,4,,"U",0,3,,
2019,135072206,118892802,0,,,"",,,,
2019,135072207,118892803,0,,,"",,,,
2019,135072210,118892805,2,5,35,"F",1,2,35,0
2019,135072211,118892805,3,5,57,"M",1,2,57,0
2019,135072209,118892805,1,5,45,"M",2,2,45,0
2019,135072212,118892806,1,4,,"U",0,3,,
2019,135072216,118892808,3,5,19,"F",2,2,19,0
2019,135072214,118892808,1,5,19,"M",2,2,19,0
2019,135072215,118892808,2,5,19,"M",2,2,19,0
2019,135072217,118892809,1,4,,"U",0,3,,
2019,135072218,118892810,1,5,17,"M",2,2,16,18
2019,135072219,118892810,2,5,17,"M",2,2,16,18
2019,135072220,118892811,1,5,16,"F",2,2,16,0
2019,135072221,118892812,1,5,22,"M",1,1,22,0
2019,135072222,118892813,0,,,"",,,,
2019,135072225,118892814,3,5,15,"M",2,2,15,0
2019,135072223,118892814,1,5,15,"M",2,2,15,0
2019,135072224,118892814,2,5,15,"M",2,2,15,0
2019,135072227,118892815,2,5,15,"F",2,2,15,0
2019,135072226,118892815,1,4,,"U",0,3,,
2019,135072228,118892816,1,5,14,"M",2,2,14,0
2019,135072229,118892817,0,,,"",,,,
2019,135072230,118892818,1,5,63,"M",2,2,63,0
2019,135072233,118892821,1,5,16,"M",2,2,16,0
2019,135072234,118892822,1,5,25,"M",1,3,25,0
2019,135072235,118892822,2,5,18,"M",2,3,18,0
2019,135072236,118892823,1,5,15,"M",2,2,15,0
2019,135072237,118892824,1,4,,"U",0,3,,
2019,135072238,118892825,1,5,54,"M",1,2,54,0
2019,135072239,118892826,1,5,23,"F",1,1,23,0
2019,135072240,118892827,1,4,,"U",0,3,,
2019,135072241,118892828,1,5,20,"F",1,2,20,0
2019,135072242,118892829,1,5,34,"F",2,2,34,0
2019,135072243,118892830,1,4,,"U",0,3,,
2019,135072244,118892831,1,5,43,"F",1,2,43,0
2019,135072249,118892833,1,4,,"U",0,3,,
2019,135072250,118892834,1,5,54,"M",2,2,54,0
2019,135072251,118892835,0,,,"",,,,
2019,135072252,118892836,1,5,26,"M",2,2,26,0
2019,135072253,118892837,1,4,,"U",0,3,,
2019,135072254,118892838,1,5,28,"F",2,2,28,0
2019,135072255,118892839,1,4,,"U",0,3,,
2019,135072256,118892840,1,4,,"U",0,2,,
2019,135072257,118892841,1,5,19,"M",2,2,19,0
2019,135072258,118892842,1,5,25,"F",2,3,20,30
2019,135072259,118892843,1,4,,"U",0,3,,
2019,135072260,118892844,0,,,"",,,,
2019,135072261,118892845,1,5,30,"M",2,2,30,0
2019,135072262,118892846,1,5,16,"F",2,2,16,0
2019,135072263,118892847,1,4,,"F",2,2,,
2019,135072265,118892848,2,5,19,"F",2,2,18,20
2019,135072264,118892848,1,5,19,"F",2,2,18,20
2019,135072266,118892849,1,4,,"U",0,3,,
2019,135072267,118892850,1,4,,"U",0,3,,
2019,135072268,118892851,0,,,"",,,,
2019,135072269,118892852,1,4,,"U",0,3,,
2019,135072270,118892853,1,4,,"U",0,3,,
2019,135072271,118892854,1,4,,"U",0,3,,
2019,135072272,118892855,1,4,,"U",0,3,,
2019,135072273,118892856,1,4,,"U",0,3,,
2019,135072274,118892857,1,5,40,"F",1,2,40,0
2019,135072275,118892858,0,,,"",,,,
2019,135072276,118892859,1,4,,"U",0,3,,
2019,135072277,118892860,1,4,,"U",0,3,,
2019,135072279,118892861,2,5,15,"F",1,2,15,0
2019,135072278,118892861,1,5,15,"M",2,2,15,0
2019,135072280,118892862,1,4,,"U",0,3,,
2019,135072282,118892863,2,5,18,"M",2,2,18,0
2019,135072281,118892863,1,5,22,"M",2,2,22,0
2019,135072283,118892864,1,5,24,"M",2,2,24,0
2019,135072284,118892865,1,5,54,"M",2,2,54,0
2019,135072285,118892866,1,5,28,"M",1,2,28,0
2019,135072287,118892867,2,5,17,"F",2,2,17,0
2019,135072290,118892867,5,4,,"M",2,2,,
2019,135072288,118892867,3,5,17,"F",2,2,17,0
2019,135072286,118892867,1,5,17,"F",2,2,17,0
2019,135072292,118892867,7,4,,"F",2,2,,
2019,135072291,118892867,6,4,,"M",2,2,,
2019,135072289,118892867,4,4,,"F",2,2,,
2019,135072293,118892868,1,5,24,"M",2,2,24,0
2019,135072294,118892869,1,5,48,"M",2,2,48,0
2019,135072295,118892870,1,5,50,"F",2,2,50,0
2019,135072296,118892871,1,5,34,"M",2,2,34,0
2019,135072297,118892872,1,4,,"U",0,3,,
2019,135072299,118892873,2,5,37,"M",1,2,37,0
2019,135072298,118892873,1,5,37,"F",1,2,37,0
2019,135072300,118892874,1,5,50,"F",2,2,50,0
2019,135072301,118892875,1,5,45,"M",1,2,45,0
2019,135072302,118892876,1,4,,"U",0,3,,
2019,135072303,118892877,0,,,"",,,,
2019,135072304,118892878,1,5,9,"M",2,2,9,0
2019,135072305,118892879,1,4,,"U",0,3,,
2019,135072306,118892880,1,4,,"U",0,3,,
2019,135072307,118892881,1,4,,"U",0,3,,
2019,135072308,118892882,1,5,26,"F",1,1,26,0
2019,135072309,118892883,1,4,,"U",0,3,,
2019,135072310,118892884,1,4,,"U",0,3,,
2019,135072311,118892885,1,5,12,"F",2,2,12,0
2019,135072312,118892886,0,,,"",,,,
2019,135072314,118892887,2,4,,"M",1,1,,
2019,135072313,118892887,1,5,45,"F",1,2,45,0
2019,135072316,118892889,0,,,"",,,,
2019,135072318,118892891,1,5,30,"M",2,2,30,0
2019,135072319,118892892,1,4,,"M",0,3,,
2019,135072320,118892892,2,4,,"M",0,3,,
2019,135072321,118892893,1,5,45,"M",1,3,40,50
2019,135072322,118892894,1,5,44,"F",1,2,44,0
2019,135072323,118892895,1,5,14,"M",2,2,14,0
2019,135072324,118892896,1,5,24,"M",2,2,24,0
2019,135072327,118892897,3,5,15,"M",2,2,14,17
2019,135072326,118892897,2,5,15,"M",2,2,14,17
2019,135072325,118892897,1,5,15,"M",1,2,14,17
2019,135072328,118892898,1,5,27,"M",2,2,27,0
2019,135072329,118892899,1,5,48,"M",2,2,48,0
2019,135072330,118892900,1,4,,"U",0,3,,
2019,135072331,118892901,1,5,22,"M",2,2,20,25
2019,135072332,118892902,1,4,,"U",0,3,,
2019,135072333,118892903,1,5,45,"F",1,2,45,0
2019,135072334,118892904,1,4,,"U",0,3,,
2019,135072335,118892905,1,5,31,"M",1,1,31,0
2019,135072336,118892906,1,5,36,"M",2,2,36,0
2019,135072337,118892907,1,5,26,"M",2,2,26,0
2019,135072338,118892908,1,5,44,"M",1,3,40,49
2019,135072339,118892909,1,5,30,"M",2,2,30,0
2019,135072340,118892910,1,5,25,"F",1,1,25,0
2019,135072341,118892911,0,,,"",,,,
2019,135072342,118892912,1,4,,"U",0,3,,
2019,135072343,118892913,1,5,29,"M",1,2,29,0
2019,135072344,118892914,1,5,16,"M",1,2,16,0
2019,135072345,118892915,1,4,,"U",0,3,,
2019,135072347,118892917,1,5,15,"M",2,2,15,0
2019,135072348,118892918,1,5,30,"M",2,2,30,0
2019,135072349,118892919,1,5,42,"M",2,2,40,45
2019,135072350,118892919,2,5,35,"F",2,2,35,0
2019,135072351,118892920,1,5,35,"F",2,2,30,40
2019,135072352,118892920,2,5,30,"F",2,2,30,0
2019,135072354,118892921,2,5,57,"M",2,2,55,60
2019,135072353,118892921,1,5,42,"F",1,2,40,45
2019,135072355,118892922,1,4,,"M",0,3,,
2019,135072356,118892922,2,4,,"M",0,3,,
2019,135072357,118892923,1,5,15,"F",1,2,15,0
2019,135072359,118892925,0,,,"",,,,
2019,135072361,118892927,0,,,"",,,,
2019,135072362,118892928,1,5,30,"F",0,1,30,0
2019,135072363,118892929,1,5,32,"F",1,2,32,0
2019,135072365,118892930,2,5,22,"M",2,2,22,0
2019,135072364,118892930,1,5,25,"M",2,2,25,0
2019,135072366,118892931,1,5,31,"M",1,2,31,0
2019,135072367,118892932,1,5,53,"M",1,2,53,0
2019,135072372,118892934,1,5,27,"M",2,2,25,30
2019,135072373,118892935,1,4,,"U",0,3,,
2019,135072374,118892936,0,,,"",,,,
2019,135072375,118892937,1,4,,"U",0,3,,
2019,135072376,118892938,1,5,65,"F",2,2,65,0
2019,135072377,118892939,1,5,33,"M",2,2,33,0
2019,135072378,118892940,1,5,47,"M",2,2,47,0
2019,135072379,118892941,1,5,28,"F",1,2,28,0
2019,135072381,118892943,1,5,20,"F",2,2,20,0
2019,135072382,118892944,1,4,,"U",0,3,,
2019,135072383,118892945,0,,,"",,,,
2019,135072384,118892946,1,4,,"U",0,3,,
2019,135072386,118892947,2,5,31,"M",2,2,31,0
2019,135072385,118892947,1,5,28,"F",2,2,28,0
2019,135072387,118892948,1,5,43,"M",2,2,43,0
2019,135072389,118892950,1,5,19,"M",1,2,19,0
2019,135072390,118892951,1,4,,"U",0,3,,
2019,135072392,118892953,1,5,47,"M",1,1,47,0
2019,135072393,118892954,1,4,,"U",0,3,,
2019,135072394,118892955,1,5,35,"M",1,2,30,40
2019,135072396,118892956,2,5,16,"M",0,3,16,0
2019,135072397,118892956,3,5,14,"M",1,2,14,0
2019,135072398,118892956,4,5,16,"M",0,2,16,0
2019,135072395,118892956,1,5,18,"M",2,2,18,0
2019,135072399,118892957,1,5,37,"F",1,2,37,0
2019,135072400,118892958,1,5,49,"M",1,2,49,0
2019,135072401,118892959,1,5,32,"M",1,2,32,0
2019,135072402,118892960,1,5,57,"M",2,2,57,0
2019,135072403,118892961,1,5,14,"M",2,2,14,0
2019,135072404,118892962,1,5,37,"M",1,1,37,0
2019,135072405,118892963,1,5,14,"F",2,2,14,0
2019,135072406,118892964,1,4,,"U",0,3,,
2019,135072407,118892965,1,5,21,"F",2,2,21,0
2019,135072408,118892966,1,5,20,"M",2,2,20,0
2019,135072409,118892967,0,,,"",,,,
2019,135072411,118892969,1,4,,"U",0,3,,
2019,135072413,118892971,1,5,44,"F",2,2,44,0
2019,135072414,118892972,1,4,,"U",0,3,,
2019,135072415,118892973,1,4,,"U",0,3,,
2019,135072416,118892974,1,5,17,"M",2,2,17,0
2019,135072417,118892975,1,5,54,"M",1,2,54,0
2019,135072418,118892976,1,5,47,"F",1,2,47,0
2019,135072419,118892977,1,5,28,"M",1,2,28,0
2019,135072420,118892978,1,5,21,"M",2,2,18,25
2019,135072422,118892980,1,4,,"U",0,3,,
2019,135072423,118892981,1,5,55,"M",2,2,55,0
2019,135072424,118892981,2,5,48,"M",2,2,48,0
2019,135072425,118892982,1,5,21,"F",1,2,21,0
2019,135072426,118892983,1,5,49,"M",1,1,49,0
2019,135072427,118892984,1,5,20,"M",2,3,20,0
2019,135072428,118892984,2,5,20,"M",2,3,20,0
2019,135072429,118892985,1,5,29,"M",1,1,29,0
2019,135072430,118892986,1,4,,"U",0,3,,
2019,135072433,118892988,1,5,27,"F",1,2,27,0
2019,135072434,118892989,1,5,23,"M",1,2,23,0
2019,135072435,118892990,1,5,34,"M",1,1,34,0
2019,135072436,118892991,0,,,"",,,,
2019,135072437,118892992,1,4,,"U",0,3,,
2019,135072438,118892993,0,,,"",,,,
2019,135072439,118892994,0,,,"",,,,
2019,135072440,118892995,1,4,,"U",0,3,,
2019,135072441,118892996,1,5,29,"F",2,3,29,0
2019,135072442,118892997,0,,,"",,,,
2019,135072443,118892998,1,5,33,"F",2,2,33,0
2019,135072444,118892999,0,,,"",,,,
2019,135072445,118893000,1,5,18,"M",2,2,18,0
2019,135072446,118893001,1,4,,"U",0,3,,
2019,135072447,118893002,1,5,20,"M",1,2,20,0
2019,135072448,118893002,2,5,20,"M",1,2,20,0
2019,135072450,118893004,1,4,,"F",1,3,,
2019,135072451,118893005,1,5,27,"F",2,2,27,0
2019,135072452,118893006,1,5,30,"F",1,2,30,0
2019,135072453,118893007,1,4,,"U",0,3,,
2019,135072454,118893008,0,,,"",,,,
2019,135072455,118893009,1,4,,"U",0,3,,
2019,135072456,118893010,1,4,,"U",0,3,,
2019,135072457,118893011,1,4,,"F",2,2,,
2019,135072458,118893012,0,,,"",,,,
2019,135072459,118893013,1,5,16,"M",2,2,16,0
2019,135072460,118893014,1,5,30,"M",1,2,30,0
2019,135072461,118893014,2,5,35,"M",1,2,30,40
2019,135072462,118893014,3,5,40,"M",1,2,40,0
2019,135072463,118893015,1,5,34,"F",2,2,34,0
2019,135072464,118893016,1,5,50,"M",2,2,50,0
2019,135072465,118893017,1,5,37,"F",2,2,37,0
2019,135072466,118893018,1,5,31,"M",1,2,31,0
2019,135072467,118893019,1,5,17,"M",1,2,17,0
2019,135072469,118893020,2,5,17,"M",2,2,17,18
2019,135072468,118893020,1,5,17,"M",2,2,17,18
2019,135072471,118893021,2,5,30,"F",1,2,30,0
2019,135072470,118893021,1,5,37,"M",1,2,37,0
2019,135072472,118893022,0,,,"",,,,
2019,135072473,118893023,1,5,29,"M",2,2,29,0
2019,135072474,118893024,1,4,,"M",4,3,,
2019,135072475,118893025,1,5,25,"F",2,3,25,0
2019,135072476,118893026,1,4,,"U",0,3,,
2019,135072477,118893027,1,4,,"U",0,3,,
2019,135072478,118893028,0,,,"",,,,
2019,135072479,118893029,1,5,25,"M",1,3,25,0
2019,135072480,118893030,0,,,"",,,,
2019,135072481,118893031,1,4,,"U",0,3,,
2019,135072482,118893032,1,4,,"U",0,3,,
2019,135072483,118893033,1,4,,"U",0,3,,
2019,135072484,118893034,1,4,,"U",0,3,,
2019,135072485,118893035,1,4,,"U",0,3,,
2019,135072486,118893036,1,4,,"U",0,3,,
2019,135072487,118893037,1,5,27,"F",2,2,27,0
2019,135072488,118893038,1,5,40,"M",2,2,40,0
2019,135072489,118893039,1,5,32,"M",1,2,32,0
2019,135072490,118893040,1,5,22,"M",2,2,22,0
2019,135072492,118893042,1,5,16,"F",2,2,16,0
2019,135072493,118893043,0,,,"",,,,
2019,135072494,118893044,1,5,40,"M",2,2,40,0
2019,135072495,118893045,1,5,40,"M",2,2,40,0
2019,135072496,118893046,1,4,,"U",0,3,,
2019,135072497,118893047,1,5,13,"M",1,2,13,0
2019,135072498,118893048,1,5,41,"M",2,2,41,0
2019,135072499,118893049,1,5,14,"M",1,2,14,0
2019,135072500,118893050,1,4,,"M",2,3,,
2019,135072501,118893051,1,4,,"U",0,3,,
2019,135072502,118893052,1,4,,"U",0,3,,
2019,135072503,118893053,1,5,16,"M",1,2,16,0
2019,135072504,118893054,1,5,35,"M",2,2,35,0
2019,135072505,118893055,1,5,24,"M",2,2,24,0
2019,135072506,118893056,1,5,18,"F",2,2,18,0
2019,135072507,118893057,1,4,,"U",0,3,,
2019,135072508,118893058,1,5,20,"M",1,2,20,0
2019,135072509,118893059,1,5,27,"M",2,2,27,0
2019,135072510,118893060,1,5,20,"M",1,1,20,0
2019,135072512,118893062,1,4,,"F",0,3,,
2019,135072513,118893063,1,4,,"U",0,3,,
2019,135072515,118893065,1,4,,"U",0,3,,
2019,135072516,118893066,1,4,,"U",0,3,,
2019,135072517,118893067,1,4,,"U",0,3,,
2019,135072518,118893068,1,5,25,"M",2,2,25,0
2019,135072519,118893069,1,5,48,"M",2,2,48,0
2019,135072520,118893070,1,5,10,"M",1,1,10,0
2019,135072521,118893071,1,5,48,"M",2,2,48,0
2019,135072522,118893072,1,5,45,"M",1,2,45,0
2019,135072523,118893073,1,5,19,"M",2,2,19,0
2019,135072524,118893074,1,5,18,"F",1,1,18,0
2019,135072525,118893075,1,5,25,"F",2,2,25,0
2019,135072526,118893076,0,,,"",,,,
2019,135072528,118893078,1,5,27,"F",1,3,25,30
2019,135072529,118893079,1,4,,"U",0,3,,
2019,135072530,118893080,1,4,,"U",0,3,,
2019,135072531,118893081,0,,,"",,,,
2019,135072532,118893082,1,5,37,"F",2,3,37,0
2019,135072533,118893083,1,4,,"U",0,3,,
2019,135072534,118893084,1,5,39,"M",4,2,39,0
2019,135072535,118893085,1,5,30,"M",1,2,30,0
2019,135072536,118893086,1,4,,"M",0,3,,
2019,135072537,118893087,1,5,16,"M",2,2,16,0
2019,135072538,118893088,1,4,,"M",0,3,,
2019,135072539,118893089,1,4,,"M",1,1,,
2019,135072540,118893090,1,5,30,"F",2,2,30,0
2019,135072541,118893091,1,5,27,"F",1,2,25,30
2019,126120924,111314410,1,4,,"U",0,3,,
2019,126125486,111314416,1,4,,"U",0,3,,
2019,126125505,111317783,1,5,60,"F",1,2,60,0
2019,126117243,111317790,1,4,,"M",0,3,,
2019,126125517,111317790,2,4,,"M",0,3,,
2019,126125529,111314456,0,,,"",,,,
2019,126125535,111314462,0,,,"",,,,
2019,126126016,111318204,1,4,,"U",0,3,,
2019,126126052,111314856,1,4,,"U",0,3,,
2019,128494094,113383824,1,5,33,"M",2,2,33,0
2019,128494095,113383824,2,5,31,"F",1,2,31,0
2019,133055759,117069319,1,5,29,"M",2,2,29,0
2019,128504024,113389291,1,5,21,"M",2,2,21,0
2019,128508290,113389294,1,5,30,"M",2,2,30,0
2019,128494356,113389303,1,5,39,"M",2,2,39,0
2019,133055708,117069267,1,5,23,"M",1,1,23,0
2019,133055739,117069289,1,5,22,"M",4,2,22,0
2019,126125686,111317900,1,5,25,"M",1,2,25,0
2019,126117361,111310416,2,5,53,"M",2,2,53,0
2019,126125693,111310416,1,5,64,"M",2,2,60,69
2019,126117367,111314570,2,5,40,"F",2,2,35,45
2019,126121106,111314570,1,5,45,"M",2,2,45,0
2019,126125723,111314591,1,5,33,"F",1,2,33,0
2019,126121135,111317932,1,5,50,"F",1,2,50,0
2019,126117406,111314618,1,5,41,"M",2,2,41,0
2019,126121183,111317968,1,5,14,"F",2,2,14,0
2019,126121210,111317992,1,4,,"U",0,3,,
2019,126121217,111314665,1,4,,"U",0,3,,
2019,126121234,111310503,1,5,37,"M",1,2,35,40
2019,126121252,111314686,1,5,38,"M",2,2,38,0
2019,126121280,111314703,1,5,20,"M",1,1,20,0
2019,126117518,111318060,0,,,"",,,,
2019,126125890,111314737,2,5,18,"F",1,2,18,0
2019,126125889,111314737,1,5,16,"F",1,2,16,0
2019,126121362,111310605,1,5,21,"M",2,2,21,0
2019,126121379,111314768,0,,,"",,,,
2019,126121384,111310620,1,5,38,"M",2,2,38,0
2019,126117616,111310629,1,5,37,"M",1,2,37,0
2019,126117637,111310647,1,5,26,"M",1,1,26,0
2019,126125980,111314793,1,4,,"U",0,3,,
2019,126117647,111310657,0,,,"",,,,
2019,126121433,111318179,2,5,24,"M",2,2,24,0
2019,126117653,111318179,1,5,30,"M",2,2,30,0
2019,126121452,111314815,1,5,35,"M",1,2,30,40
2019,126121478,111314841,1,4,,"U",0,3,,
2019,128494308,113389259,1,5,26,"F",2,2,26,0
2019,128508236,113397129,1,5,26,"M",1,1,26,0
2019,128494313,113389261,1,5,24,"M",2,3,24,0
2019,128502587,113385094,1,5,22,"F",2,2,22,0
2019,128502588,113385094,2,5,30,"M",2,2,30,0
2019,128494318,113389263,1,5,21,"M",2,2,21,0
2019,128494320,113389265,1,5,25,"M",1,2,25,0
2019,128494321,113389266,1,5,22,"M",2,2,22,0
2019,128494322,113389267,1,5,29,"M",1,2,19,40
2019,128502594,113389268,1,4,,"U",0,3,,
2019,133055753,117069304,1,5,48,"M",1,2,48,0
2019,128494141,113383851,1,5,42,"M",1,2,42,0
2019,128501096,113389144,3,5,36,"M",2,2,36,0
2019,128501094,113389144,1,4,,"U",0,3,,
2019,128501095,113389144,2,5,36,"M",2,2,36,0
2019,128494173,113389162,1,5,35,"F",0,3,30,40
2019,128494175,113389162,3,5,31,"F",1,2,31,0
2019,128494174,113389162,2,5,33,"M",2,2,33,0
2019,128494176,113389162,4,5,33,"M",2,2,33,0
2019,128501131,113383896,1,5,17,"M",2,2,17,0
2019,128501132,113383896,2,5,17,"M",2,2,17,0
2019,128494182,113389166,1,5,15,"M",2,2,15,0
2019,128501149,113389173,1,5,14,"M",2,2,14,0
2019,128501152,113383909,1,5,45,"F",2,2,45,0
2019,128494199,113389180,1,5,26,"M",2,2,26,0
2019,128494208,113389187,2,5,27,"M",1,2,27,0
2019,128508145,113389187,1,5,22,"F",1,2,22,0
2019,126120609,111314184,2,4,,"M",1,3,,
2019,126120608,111314184,1,4,,"M",2,3,,
2019,126120611,111314184,4,5,21,"M",2,2,21,0
2019,126120610,111314184,3,5,24,"M",1,1,24,0
2019,126117069,111310150,3,5,14,"M",2,2,14,0
2019,126125212,111310150,2,5,14,"M",2,2,14,0
2019,126125211,111310150,1,5,14,"M",2,2,14,0
2019,126125214,111310150,4,5,14,"M",2,2,14,0
2019,126120661,111317570,1,5,39,"F",2,2,39,0
2019,126125232,111310164,1,5,33,"M",2,2,33,0
2019,126120677,111310175,1,5,35,"F",1,2,30,40
2019,126120691,111314244,1,5,32,"F",2,2,32,0
2019,126120703,111310188,1,5,44,"F",1,2,44,0
2019,126125276,111314257,1,4,,"F",0,3,,
2019,126125290,111310206,0,,,"",,,,
2019,126125325,111314292,1,5,38,"F",1,2,38,0
2019,126120757,111314297,1,5,13,"M",2,2,13,0
2019,126117140,111314303,0,,,"",,,,
2019,126120785,111314314,1,5,23,"M",2,2,23,0
2019,126117173,111310260,1,5,22,"F",1,3,20,25
2019,126125388,111310260,2,5,22,"F",1,3,20,25
2019,126117185,111314356,1,5,17,"M",2,2,17,0
2019,126120870,111310279,1,5,15,"M",2,2,14,17
2019,126117192,111310280,2,5,40,"F",2,2,40,0
2019,126120872,111310280,1,5,36,"M",1,1,36,0
2019,126125457,111317737,1,5,31,"F",2,2,31,0
2019,126125471,111314405,1,5,30,"F",2,2,30,0
2019,126120936,111317769,1,4,,"M",2,3,,
2019,126120941,111314426,2,5,27,"M",2,2,27,0
2019,126125494,111314426,1,5,26,"M",2,2,26,0
2019,126120955,111310321,0,,,"",,,,
2019,131466078,115738986,1,5,31,"M",1,2,31,0
2019,131466104,115739000,1,5,35,"M",2,2,35,0
2019,131459337,115747468,1,5,55,"M",2,2,55,0
2019,131470397,115747479,2,5,17,"M",2,2,17,0
2019,131470398,115747479,3,5,27,"M",2,2,27,0
2019,131470396,115747479,1,5,21,"M",2,2,21,0
2019,131466167,115739045,0,,,"",,,,
2019,131470435,115739048,1,4,,"M",2,2,,
2019,128508206,113389246,1,5,19,"M",2,3,16,22
2019,128508209,113389246,4,5,19,"M",2,2,19,0
2019,128508208,113389246,3,5,19,"M",2,2,19,0
2019,128508207,113389246,2,5,16,"M",2,2,16,0
2019,128508225,113397118,1,5,19,"M",1,1,19,0
2019,128494299,113389250,1,5,40,"M",1,2,40,0
2019,128494301,113389252,1,5,21,"M",2,2,21,0
2019,128502582,113389255,1,5,33,"F",1,2,33,0
2019,128494304,113389256,0,,,"",,,,
2019,128502583,113389257,1,5,26,"M",2,2,23,30
2019,128503993,113389269,1,5,54,"M",2,2,54,0
2019,134041775,118007543,1,5,38,"M",2,2,38,0
2019,134041785,118007553,1,5,30,"M",2,3,30,0
2019,134041786,118007553,2,5,55,"M",2,2,55,0
2019,134041802,118007557,1,5,18,"F",2,2,18,0
2019,126121103,111314568,2,5,30,"M",2,2,30,0
2019,126121102,111314568,1,5,31,"F",2,2,31,0
2019,126125712,111317915,1,5,16,"M",2,2,16,0
2019,126121147,111314607,1,4,,"F",1,1,,
2019,126125778,111317972,1,4,,"U",0,3,,
2019,126117430,111310477,0,,,"",,,,
2019,126125814,111314671,0,,,"",,,,
2019,126121238,111310506,2,5,20,"F",2,2,20,0
2019,126121237,111310506,1,5,26,"F",2,2,26,0
2019,126121254,111318032,1,5,9,"M",2,2,9,0
2019,126121281,111310537,1,5,35,"F",1,2,35,0
2019,126117516,111314710,1,5,17,"M",1,2,17,0
2019,126121306,111310554,1,4,,"U",0,3,,
2019,126125881,111314724,1,5,38,"M",1,2,38,0
2019,126125887,111314736,1,5,26,"M",2,2,26,0
2019,126125911,111314752,1,5,70,"F",1,2,70,0
2019,126125916,111310598,1,4,,"U",0,3,,
2019,126121377,111314766,1,5,25,"M",2,2,20,30
2019,126125951,111314779,1,5,33,"M",2,2,33,0
2019,126121420,111310656,1,5,30,"M",2,2,30,0
2019,126125981,111310656,2,5,19,"M",2,2,19,0
2019,126125982,111310656,3,5,25,"F",2,2,25,0
2019,126121430,111310665,1,4,,"U",0,3,,
2019,126126021,111314826,1,4,,"U",0,3,,
2019,126126025,111318215,1,4,,"U",0,3,,
2019,126126033,111310699,1,4,,"M",0,3,,
2019,126126034,111310699,2,4,,"F",0,3,,
2019,126117694,111314836,0,,,"",,,,
2019,137757745,121201562,1,5,19,"F",2,2,19,0
2019,137757752,121201567,1,5,38,"M",2,2,38,0
2019,137757755,121201571,1,5,37,"F",1,3,35,40
2019,137757756,121201571,2,5,39,"F",1,2,39,0
2019,137757771,121201587,2,5,28,"F",2,2,28,0
2019,137757770,121201587,1,5,29,"F",1,2,29,0
2019,137766199,121201592,1,5,45,"M",1,2,45,0
2019,137757785,121201597,0,,,"",,,,
2019,137757795,121196532,1,5,24,"M",1,2,24,0
2019,137757800,121201609,1,5,19,"M",1,2,19,0
2019,137766201,121201612,1,5,37,"M",2,2,37,0
2019,137757806,121201615,2,5,13,"M",2,2,13,0
2019,137757805,121201615,1,5,12,"M",2,2,12,0
2019,137766203,121201616,2,5,28,"F",2,2,28,0
2019,137757808,121201616,1,5,21,"M",2,2,21,0
2019,137757809,121201616,3,5,18,"F",2,2,18,0
2019,137757811,121201617,1,5,51,"M",1,2,51,0
2019,137757819,121201624,1,5,28,"M",2,2,28,0
2019,137757821,121201627,1,5,45,"M",2,2,45,0
2019,137757824,121201627,3,5,45,"M",2,2,45,0
2019,137757823,121201627,2,5,32,"F",1,2,30,35
2019,137757827,121201630,1,5,44,"F",1,2,44,0
2019,137757829,121201632,1,5,58,"M",1,1,58,0
2019,137757833,121201634,3,5,38,"M",1,2,38,0
2019,137757832,121201634,2,5,19,"M",1,2,19,0
2019,137757831,121201634,1,4,,"F",0,3,,
2019,137757836,121201636,2,5,22,"M",2,2,20,25
2019,137757835,121201636,1,5,22,"M",2,2,20,25
2019,137757838,121201638,1,5,24,"M",2,2,24,0
2019,137757839,121201639,1,4,,"U",0,3,,
2019,137757840,121201640,1,5,31,"M",2,2,31,0
2019,137766208,121201642,1,5,14,"M",1,2,14,0
2019,137757841,121201644,1,5,25,"M",2,2,24,26
2019,137757842,121201645,1,5,26,"F",2,2,26,0
2019,137757844,121201647,1,4,,"U",0,3,,
2019,137757847,121201650,1,4,,"U",0,3,,
2019,137757851,121201652,3,5,19,"M",2,2,19,0
2019,137766215,121201652,1,5,18,"M",2,2,18,0
2019,137757850,121201652,2,5,19,"M",2,2,19,0
2019,137757858,121201655,1,5,52,"F",1,2,52,0
2019,137757859,121201656,1,5,23,"M",2,2,23,0
2019,137757861,121201658,1,4,,"U",0,3,,
2019,137766216,121201660,1,5,28,"F",2,2,27,30
2019,137766217,121201660,2,5,27,"F",2,2,25,30
2019,137766218,121201661,1,5,37,"M",1,2,37,0
2019,137766219,121201661,2,5,24,"F",1,2,24,0
2019,137757864,121193653,1,4,,"U",0,3,,
2019,137757866,121201666,1,4,,"M",2,2,,
2019,137757867,121201667,1,5,26,"M",2,2,26,0
2019,137757872,121201671,1,5,20,"F",2,2,20,0
2019,137757874,121201672,1,4,,"U",0,3,,
2019,137757875,121201673,1,4,,"U",0,3,,
2019,137757877,121193657,0,,,"",,,,
2019,137757879,121201675,1,5,17,"M",2,2,17,18
2019,137757880,121201676,1,5,39,"M",2,2,39,0
