"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,128262374,117070565,3,4,,,,5,4,"F",2,2,"N",4,0
2019,128262372,117070565,1,4,,,,5,29,"F",2,2,"N",29,0
2019,128262373,117070565,2,4,,,,5,11,"F",2,2,"N",11,0
2019,128262375,117070565,4,4,,,,5,5,"M",2,2,"N",5,0
2019,128262376,117070566,1,4,,,,5,40,"F",2,2,"R",40,0
2019,128262377,117070567,1,4,,,,5,53,"M",1,2,"R",53,0
2019,128262378,117070568,1,4,,,,5,49,"M",2,2,"R",49,0
2019,128262379,117070569,1,4,,,,5,63,"M",1,2,"R",63,0
2019,128262380,117070570,1,4,,,,5,51,"M",2,2,"R",51,0
2019,128262381,117070571,1,4,,,,5,28,"M",2,2,"R",28,0
2019,128262382,117070572,1,8,,,,,,"",,,"",,
2019,128262383,117070573,1,4,,,,5,35,"M",1,2,"R",35,0
2019,128262384,117070574,1,1,,,,,,"",,,"",,
2019,128260749,117069268,1,4,,,,5,15,"M",2,2,"R",15,0
2019,128260871,117069345,2,4,,,,5,43,"F",2,2,"R",43,0
2019,128260870,117069345,1,4,,,,5,14,"M",2,2,"R",14,0
2019,128260882,117069356,1,4,,,,5,19,"F",2,2,"R",19,0
2019,128260929,117069388,1,4,,,,5,36,"F",1,2,"R",36,0
2019,128260931,117069390,1,4,,,,5,57,"M",1,2,"R",57,0
2019,128260949,117069403,1,4,,,,5,20,"F",2,2,"R",20,0
2019,128260955,117069404,1,8,,,,,,"",,,"",,
2019,128260965,117069411,1,8,,,,,,"",,,"",,
2019,128260993,117069432,1,8,,,,,,"",,,"",,
2019,128261000,117069437,1,4,,,,5,48,"M",1,2,"R",48,0
2019,128261007,117069443,1,8,,,,,,"",,,"",,
2019,128261012,117069447,1,4,,,,5,29,"F",1,2,"R",29,0
2019,128261020,117069453,1,1,,,,,,"",,,"",,
2019,128261024,117069457,1,1,,,,,,"",,,"",,
2019,128261028,117069461,1,1,,,,,,"",,,"",,
2019,128261036,117069465,2,4,,,,5,36,"M",1,2,"R",36,0
2019,128261034,117069465,1,4,,,,5,26,"F",1,3,"R",26,0
2019,128261040,117069469,1,4,,,,5,29,"F",2,2,"R",29,0
2019,128261041,117069469,2,4,,,,5,18,"M",2,2,"R",18,0
2019,128261056,117069479,1,4,,,,5,51,"F",1,3,"R",51,0
2019,128261057,117069480,1,4,,,,5,56,"F",2,2,"R",56,0
2019,128261073,117069492,1,4,,,,5,47,"M",2,2,"R",47,0
2019,128261078,117069496,1,4,,,,5,27,"F",2,2,"R",27,0
2019,128261084,117069502,1,4,,,,5,16,"F",2,2,"N",16,0
2019,128261090,117069508,1,1,,,,,,"",,,"",,
2019,128261111,117069525,1,4,,,,5,19,"F",2,2,"R",19,0
2019,128261119,117069532,1,4,,,,5,39,"M",2,2,"R",39,0
2019,128261123,117069535,1,4,,,,5,53,"F",2,2,"R",53,0
2019,128261132,117069543,1,1,,,,,,"",,,"",,
2019,128261136,117069546,1,4,,,,5,22,"F",2,2,"R",22,0
2019,128261148,117069553,1,4,,,,5,43,"F",2,2,"R",43,0
2019,128261166,117069566,1,4,,,,5,20,"F",1,2,"R",20,0
2019,128261170,117069570,1,1,,,,,,"",,,"",,
2019,128262385,117070575,1,4,,,,5,35,"F",2,2,"U",30,40
2019,128262386,117070576,1,4,,,,5,27,"F",2,2,"R",27,0
2019,128262387,117070577,1,1,,,,,,"",,,"",,
2019,128262388,117070578,1,4,,,,5,40,"M",0,3,"R",40,0
2019,128262389,117070579,1,8,,,,,,"",,,"",,
2019,128262390,117070580,1,4,,,,5,27,"F",2,2,"R",27,0
2019,128262391,117070581,1,4,,,,5,21,"F",1,2,"R",21,0
2019,128262392,117070582,1,4,,,,5,46,"F",2,2,"N",46,0
2019,128262393,117070583,1,4,,,,5,27,"F",1,2,"R",27,0
2019,128262394,117070584,1,4,,,,5,59,"F",0,3,"U",59,0
2019,128262395,117070585,1,4,,,,5,35,"F",2,2,"R",35,0
2019,128262396,117070586,1,4,,,,5,48,"F",1,2,"R",48,0
2019,128262397,117070587,1,4,,,,5,31,"M",1,2,"R",31,0
2019,128262398,117070588,1,4,,,,5,59,"F",1,1,"R",59,0
2019,128262399,117070589,1,4,,,,5,28,"F",1,1,"R",28,0
2019,128262400,117070590,1,4,,,,5,46,"F",1,2,"R",46,0
2019,128262401,117070591,1,4,,,,5,28,"M",2,2,"R",28,0
2019,128262402,117070592,1,4,,,,5,22,"M",1,2,"R",22,0
2019,128262403,117070593,1,4,,,,5,27,"M",2,2,"R",27,0
2019,128262404,117070594,1,1,,,,,,"",,,"",,
2019,128262405,117070595,1,4,,,,5,42,"F",1,2,"R",42,0
2019,128262406,117070596,1,4,,,,5,60,"F",2,3,"R",60,0
2019,128262408,117070598,1,4,,,,5,43,"M",1,2,"R",43,0
2019,128262409,117070599,1,8,,,,,,"",,,"",,
2019,128262410,117070600,1,4,,,,5,40,"F",2,2,"R",40,0
2019,128262411,117070601,1,4,,,,5,24,"F",2,2,"R",24,0
2019,128262412,117070602,1,4,,,,5,33,"F",1,1,"R",33,0
2019,128262413,117070603,1,4,,,,5,28,"M",1,2,"R",28,0
2019,128262414,117070604,1,8,,,,,,"",,,"",,
2019,128262416,117070606,1,8,,,,,,"",,,"",,
2019,128262418,117070608,1,4,,,,5,68,"F",1,2,"R",68,0
2019,128262419,117070609,1,4,,,,5,61,"M",1,2,"R",61,0
2019,128262421,117070611,1,4,,,,5,29,"M",2,2,"R",29,0
2019,128262422,117070612,1,4,,,,5,29,"F",1,1,"N",29,0
2019,128262423,117070613,1,4,,,,5,59,"M",1,2,"N",59,0
2019,128262424,117070614,1,4,,,,5,42,"F",1,2,"R",42,0
2019,128262425,117070615,1,4,,,,5,21,"M",1,2,"R",21,0
2019,128262426,117070616,1,4,,,,5,20,"F",2,2,"R",20,0
2019,128262427,117070617,1,4,,,,5,31,"F",2,2,"R",31,0
2019,128262428,117070618,1,4,,,,5,52,"M",1,2,"N",52,0
2019,128262429,117070619,1,1,,,,,,"",,,"",,
2019,128262430,117070620,1,8,,,,,,"",,,"",,
2019,128262431,117070621,1,4,,,,5,63,"F",1,2,"R",63,0
2019,128262432,117070622,1,4,,,,5,13,"F",2,3,"R",13,0
2019,128262433,117070623,1,4,,,,5,60,"F",0,3,"R",60,0
2019,128262434,117070624,1,4,,,,5,60,"F",1,1,"R",60,0
2019,128262435,117070625,2,4,,,,4,,"U",0,3,"U",,
2019,128262436,117070626,1,4,,,,5,24,"F",2,2,"R",24,0
2019,128262437,117070627,2,4,,,,5,27,"F",2,2,"R",27,0
2019,128262438,117070628,1,1,,,,,,"",,,"",,
2019,128262439,117070629,1,4,,,,5,31,"M",2,2,"R",31,0
2019,128262441,117070630,2,1,,,,,,"",,,"",,
2019,128262440,117070630,1,4,,,,4,,"M",0,3,"U",,
2019,128262442,117070631,1,4,,,,5,50,"F",1,1,"R",50,0
2019,128262443,117070632,1,4,,,,5,32,"M",2,2,"U",32,0
2019,128262444,117070633,1,4,,,,5,33,"F",1,2,"R",33,0
2019,128262445,117070634,1,4,,,,5,45,"F",1,2,"R",45,0
2019,122692376,111314382,3,4,,,,5,15,"M",1,2,"R",15,0
2019,122686020,111317728,1,4,,,,5,27,"F",1,2,"R",27,0
2019,122686032,111310295,1,4,,,,5,59,"F",1,2,"R",59,0
2019,122686055,111310315,1,1,,,,,,"",,,"",,
2019,122689469,111317779,2,1,,,,,,"",,,"",,
2019,122689468,111317779,1,1,,,,,,"",,,"",,
2019,122689515,111317820,2,4,,,,5,27,"M",1,2,"R",27,0
2019,122689514,111317820,1,4,,,,5,29,"F",1,1,"R",29,0
2019,122689643,111317917,1,4,,,,5,26,"F",2,2,"R",26,0
2019,122689662,111317930,1,4,,,,5,24,"F",2,2,"R",24,0
2019,122696207,111314605,1,8,,,,,,"",,,"",,
2019,122689685,111314620,1,4,,,,5,5,"M",2,2,"R",5,0
2019,122692671,111317959,1,4,,,,5,72,"F",2,2,"R",72,0
2019,122692688,111310469,1,4,,,,5,28,"F",2,2,"R",28,0
2019,122696274,111314669,1,1,,,,,,"",,,"",,
2019,122692724,111310500,1,4,,,,5,16,"M",2,2,"R",16,0
2019,122692731,111314677,1,4,,,,5,63,"F",1,2,"N",63,0
2019,122689769,111318030,1,4,,,,5,58,"M",2,2,"R",58,0
2019,122696302,111318039,1,4,,,,5,39,"F",2,2,"R",39,0
2019,122696308,111318046,1,4,,,,5,83,"M",1,1,"R",83,0
2019,122696324,111318061,1,4,,,,5,22,"F",2,2,"R",22,0
2019,122692777,111314717,1,4,,,,5,29,"F",1,2,"R",29,0
2019,122696344,111314728,1,4,,,,5,19,"F",1,3,"R",19,0
2019,122696347,111314735,1,4,,,,5,21,"F",2,2,"R",21,0
2019,122689860,111318101,1,8,,,,,,"",,,"",,
2019,122689892,111318133,1,4,,,,5,25,"F",1,2,"R",25,0
2019,122689923,111318158,1,4,,,,5,57,"M",1,2,"R",57,0
2019,122689967,111318184,1,4,,,,5,50,"M",2,2,"R",50,0
2019,122689981,111318196,1,4,,,,5,59,"F",1,2,"R",59,0
2019,122689996,111318207,1,4,,,,5,27,"M",2,2,"R",27,0
2019,122689998,111318208,1,1,,,,,,"",,,"",,
2019,118161451,107364685,2,4,,,,5,21,"F",1,2,"R",21,0
2019,118161452,107364685,3,4,,,,5,53,"F",1,2,"R",53,0
2019,118161450,107364685,1,4,,,,5,25,"M",1,1,"R",25,0
2019,118155484,107372521,1,4,,,,5,53,"F",1,2,"N",53,0
2019,118161470,107364702,1,4,,,,5,28,"F",2,2,"R",28,0
2019,118161474,107364705,1,4,,,,5,23,"M",2,2,"R",23,0
2019,118161480,107364710,1,4,,,,5,55,"F",2,2,"R",55,0
2019,118161481,107364710,2,8,,,,,,"",,,"",,
2019,118161488,107364716,1,4,,,,5,19,"F",2,2,"R",19,0
2019,118161489,107364717,1,4,,,,5,44,"M",1,2,"R",44,0
2019,118161490,107364718,1,4,,,,5,52,"F",1,2,"R",52,0
2019,118161491,107364719,1,4,,,,5,30,"M",2,2,"R",30,0
2019,118161498,107364725,1,1,,,,,,"",,,"",,
2019,118161499,107364725,2,4,,,,5,52,"F",1,2,"N",52,0
2019,118161527,107364740,1,8,,,,,,"",,,"",,
2019,118161529,107364741,1,4,,,,5,25,"M",1,2,"R",25,0
2019,118161530,107364742,1,1,,,,,,"",,,"",,
2019,118155587,107364749,1,1,,,,,,"",,,"",,
2019,118161551,107364760,1,4,,,,4,,"M",1,2,"N",,
2019,118161561,107364767,1,1,,,,,,"",,,"",,
2019,118161572,107364777,2,5,1,1,,5,27,"M",2,2,"R",27,0
2019,118161576,107364781,1,1,,,,,,"",,,"",,
2019,118161595,107364798,1,4,,,,5,62,"F",1,2,"R",62,0
2019,118161601,107364804,1,1,,,,,,"",,,"",,
2019,118155680,107372695,1,4,,,,5,58,"F",2,2,"R",58,0
2019,118161608,107364810,1,4,,,,5,31,"F",1,2,"N",31,0
2019,118158508,107368351,1,4,,,,5,30,"F",1,1,"R",30,0
2019,118161642,107364837,1,8,,,,,,"",,,"",,
2019,118161643,107364839,1,1,,,,,,"",,,"",,
2019,118161678,107364866,1,4,,,,5,41,"F",2,2,"R",41,0
2019,118155775,107372775,1,1,,,,,,"",,,"",,
2019,118161745,107364913,1,1,,,,,,"",,,"",,
2019,118161754,107364920,1,4,,,,5,45,"F",2,2,"R",45,0
2019,118155837,107364931,1,4,,,,5,38,"M",1,2,"R",38,0
2019,118161821,107364974,1,4,,,,5,33,"F",1,2,"R",33,0
2019,118161836,107364986,1,1,,,,,,"",,,"",,
2019,122685876,111314211,1,1,,,,,,"",,,"",,
2019,122692189,111310170,1,4,,,,5,46,"M",2,2,"R",46,0
2019,122692194,111310177,1,4,,,,5,46,"F",1,2,"R",46,0
2019,122685918,111310193,1,4,,,,5,37,"M",1,1,"N",37,0
2019,122685921,111310199,1,4,,,,5,34,"M",0,1,"N",34,0
2019,122692243,111317613,1,4,,,,5,22,"F",2,2,"R",22,0
2019,122692250,111310212,1,4,,,,5,22,"F",4,2,"N",22,0
2019,122685951,111314296,1,4,,,,5,41,"F",2,2,"R",41,0
2019,122685958,111317646,1,1,,,,,,"",,,"",,
2019,122685962,111310238,1,4,,,,5,36,"F",1,2,"R",36,0
2019,122689386,111317698,1,4,,,,5,20,"F",1,2,"R",20,0
2019,122692388,111314393,1,4,,,,5,30,"F",2,3,"R",30,0
2019,122692400,111314402,1,4,,,,5,18,"F",1,2,"R",18,0
2019,122686040,111310300,1,1,,,,,,"",,,"",,
2019,122692416,111314411,1,4,,,,5,72,"F",1,2,"R",72,0
2019,122689452,111317766,1,4,,,,5,50,"M",1,1,"R",50,0
2019,122686046,111317766,2,4,,,,5,22,"F",1,1,"R",22,0
2019,122689463,111317774,1,4,,,,5,34,"F",2,2,"R",34,0
2019,122685859,111310139,1,4,,,,5,37,"M",2,2,"R",37,0
2019,122692157,111314206,1,4,,,,5,47,"F",2,2,"R",47,0
2019,122692165,111317554,1,4,,,,5,29,"F",1,1,"R",29,0
2019,122689218,111314224,1,1,,,,,,"",,,"",,
2019,122689225,111310163,1,4,,,,5,57,"M",1,2,"N",57,0
2019,122685895,111310169,1,8,,,,,,"",,,"",,
2019,122689241,111317581,1,4,,,,5,55,"F",2,2,"R",55,0
2019,122685904,111310181,1,1,,,,,,"",,,"",,
2019,122692204,111314248,1,1,,,,,,"",,,"",,
2019,122689274,111317609,1,8,,,,,,"",,,"",,
2019,122685964,111314312,1,4,,,,5,34,"F",2,2,"R",34,0
2019,122692313,111314334,2,4,,,,5,35,"F",1,2,"R",35,0
2019,122689366,111314347,1,4,,,,5,60,"M",2,2,"R",60,0
2019,122689388,111317699,1,8,,,,,,"",,,"",,
2019,122692351,111317705,1,4,,,,5,50,"M",1,2,"R",50,0
2019,122692355,111314364,1,4,,,,5,27,"F",1,2,"R",27,0
2019,122692364,111314374,1,4,,,,5,10,"F",2,2,"R",10,0
2019,122689413,111317725,1,4,,,,5,25,"M",1,2,"R",25,0
2019,122689428,111317738,1,4,,,,5,30,"F",2,2,"R",30,0
2019,122692411,111314408,1,4,,,,5,54,"F",2,2,"R",54,0
2019,122689464,111317775,2,4,,,,5,47,"M",1,2,"U",47,0
2019,122692440,111310318,1,4,,,,5,38,"M",1,1,"R",38,0
2019,122686060,111310318,2,4,,,,5,36,"F",1,1,"R",36,0
2019,122692447,111314440,1,4,,,,5,37,"M",1,1,"R",37,0
2019,122692466,111317799,1,1,,,,,,"",,,"",,
2019,125019790,113401205,1,4,,,,5,32,"F",2,2,"R",32,0
2019,125014684,113397150,1,1,,,,,,"",,,"",,
2019,118155441,107372479,1,8,,,,,,"",,,"",,
2019,118155463,107372500,1,8,,,,,,"",,,"",,
2019,118161447,107364682,1,4,,,,5,27,"F",2,2,"R",27,0
2019,118161461,107364693,1,4,,,,5,16,"F",2,2,"R",16,0
2019,118161464,107364696,1,4,,,,5,70,"M",2,2,"R",70,0
2019,118161496,107364723,1,4,,,,5,26,"M",1,1,"R",26,0
2019,118161564,107364770,1,4,,,,5,31,"M",2,2,"R",31,0
2019,118161567,107364773,1,4,,,,5,51,"F",1,2,"R",51,0
2019,118155692,107372704,1,4,,,,5,87,"M",1,2,"R",87,0
2019,118158490,107368338,1,4,,,,5,31,"M",1,2,"N",31,0
2019,118161619,107364820,1,4,,,,5,68,"M",2,2,"R",68,0
2019,118161621,107364822,1,4,,,,5,46,"F",1,2,"R",46,0
2019,118161626,107364826,1,4,,,,5,51,"M",2,2,"R",51,0
2019,118155717,107372727,1,4,,,,5,34,"F",2,2,"R",34,0
2019,118161675,107364863,1,4,,,,5,40,"M",0,3,"N",40,0
2019,118161697,107364875,1,8,,,,,,"",,,"",,
2019,118161703,107364880,1,4,,,,5,79,"M",1,2,"R",79,0
2019,118161704,107364881,1,4,,,,5,24,"F",1,2,"R",24,0
2019,118161734,107364904,1,4,,,,5,24,"M",1,2,"R",24,0
2019,118161735,107364904,2,1,,,,,,"",,,"",,
2019,118161751,107364917,1,1,,,,,,"",,,"",,
2019,118161752,107364918,1,4,,,,5,40,"F",1,2,"R",40,0
2019,118155832,107372817,1,4,,,,5,48,"F",1,2,"R",48,0
2019,118161768,107364930,1,5,2,4,,5,28,"M",1,2,"N",28,0
2019,118161769,107364930,2,8,,,,,,"",,,"",,
2019,118161784,107364944,1,4,,,,5,28,"F",1,1,"R",28,0
2019,118161800,107372841,1,4,,,,5,65,"M",1,2,"R",65,0
2019,118161809,107364965,1,1,,,,,,"",,,"",,
2019,118161817,107364972,1,4,,,,5,49,"F",1,2,"R",49,0
2019,122692150,111314200,1,4,,,,5,23,"F",2,2,"R",23,0
2019,122689204,111317552,1,8,,,,,,"",,,"",,
2019,122689259,111310192,1,4,,,,5,42,"M",2,2,"R",42,0
2019,122685922,111310201,1,4,,,,5,16,"M",2,2,"R",16,0
2019,122689278,111310209,1,4,,,,5,47,"M",2,2,"R",47,0
2019,122689293,111310220,1,4,,,,5,24,"M",2,2,"R",24,0
2019,122689311,111314298,1,8,,,,,,"",,,"",,
2019,122692279,111314304,1,1,,,,,,"",,,"",,
2019,122689335,111317657,1,4,,,,5,23,"M",1,2,"R",23,0
2019,122685978,111310248,1,8,,,,,,"",,,"",,
2019,122689376,111317693,1,1,,,,,,"",,,"",,
2019,122686023,111310290,1,4,,,,5,14,"F",2,2,"R",14,0
2019,122686039,111310299,1,4,,,,5,31,"F",1,2,"R",31,0
2019,122692435,111314429,1,4,,,,5,32,"F",1,2,"R",32,0
2019,122686058,111314434,2,4,,,,5,76,"M",1,2,"N",76,0
2019,122692439,111314434,1,4,,,,5,76,"M",1,2,"N",76,0
2019,122689470,111317781,1,4,,,,5,21,"F",1,2,"R",21,0
2019,118161668,107364860,1,1,,,,,,"",,,"",,
2019,118161712,107364887,1,1,,,,,,"",,,"",,
2019,118161716,107364891,1,4,,,,5,57,"F",1,2,"R",57,0
2019,118161726,107364899,1,4,,,,5,47,"M",2,2,"R",47,0
2019,118155778,107372778,1,4,,,,5,53,"F",2,2,"R",53,0
2019,118161737,107364905,1,1,,,,,,"",,,"",,
2019,118161739,107364907,1,4,,,,5,47,"M",1,2,"R",47,0
2019,118161777,107364938,1,4,,,,5,21,"F",2,2,"R",21,0
2019,118161779,107364940,1,4,,,,5,29,"F",1,2,"R",29,0
2019,118161788,107364946,2,4,,,,5,25,"F",2,2,"R",25,0
2019,118161828,107364980,1,4,,,,5,34,"F",2,2,"R",34,0
2019,122692099,111314162,1,8,,,,,,"",,,"",,
2019,122689159,111317517,1,4,,,,5,26,"F",1,2,"R",26,0
2019,122692115,111314172,1,4,,,,5,8,"M",2,2,"R",8,0
2019,122692112,111314169,1,4,,,,5,66,"M",1,2,"R",66,0
2019,122692113,111314169,2,4,,,,5,43,"F",1,2,"R",43,0
2019,122685850,111310131,1,8,,,,,,"",,,"",,
2019,122685851,111310132,1,4,,,,5,28,"F",1,2,"R",28,0
2019,122692133,111314185,1,4,,,,5,32,"M",1,2,"R",32,0
2019,122685856,111310141,1,4,,,,5,18,"F",2,2,"R",18,0
2019,122685860,111310141,2,4,,,,5,46,"F",1,2,"R",46,0
2019,122685866,111310145,1,8,,,,,,"",,,"",,
2019,122689196,111317542,1,4,,,,5,3,"F",1,2,"R",3,0
2019,122692162,111317550,1,4,,,,5,22,"M",1,2,"N",22,0
2019,122689203,111317551,1,4,,,,5,24,"F",2,2,"R",24,0
2019,122692164,111317553,1,4,,,,5,24,"F",2,2,"R",24,0
2019,122692175,111314218,1,4,,,,5,35,"M",1,2,"R",35,0
2019,122689215,111310157,1,8,,,,,,"",,,"",,
2019,122689214,111317567,1,8,,,,,,"",,,"",,
2019,122689220,111310160,1,1,,,,,,"",,,"",,
2019,122692186,111317574,1,4,,,,5,31,"M",2,2,"R",31,0
2019,122689232,111317576,1,4,,,,5,65,"F",1,2,"R",65,0
2019,122689233,111317576,2,4,,,,5,46,"F",1,2,"R",46,0
2019,122685896,111310173,1,4,,,,5,34,"M",1,2,"R",34,0
2019,122692213,111310190,1,4,,,,5,54,"M",2,3,"R",54,0
2019,122689262,111310194,1,4,,,,5,23,"F",2,2,"R",23,0
2019,122689266,111314256,1,4,,,,5,25,"M",1,1,"R",25,0
2019,122685927,111310204,2,1,,,,,,"",,,"",,
2019,122685926,111310204,1,8,,,,,,"",,,"",,
2019,122689273,111317608,1,4,,,,5,21,"M",1,2,"R",21,0
2019,122685933,111310210,1,4,,,,5,58,"M",2,2,"R",58,0
2019,122696173,111310423,1,8,,,,,,"",,,"",,
2019,122689295,111314283,1,4,,,,5,45,"M",2,2,"R",45,0
2019,122692264,111314285,1,8,,,,,,"",,,"",,
2019,122692266,111314287,1,4,,,,5,44,"M",2,2,"R",44,0
2019,122689308,111317633,1,1,,,,,,"",,,"",,
2019,122689313,111310229,1,8,,,,,,"",,,"",,
2019,122689321,111310233,1,8,,,,,,"",,,"",,
2019,122689329,111310239,2,1,,,,,,"",,,"",,
2019,122689336,111314317,1,4,,,,5,28,"F",2,2,"R",28,0
2019,122689339,111317659,1,1,,,,,,"",,,"",,
2019,122689350,111310250,1,4,,,,5,35,"F",1,2,"U",35,0
2019,122692316,111310252,1,4,,,,5,84,"M",2,2,"R",84,0
2019,122685985,111317675,1,4,,,,5,51,"F",2,2,"R",51,0
2019,122689356,111317676,1,4,,,,5,36,"F",2,2,"R",36,0
2019,122685987,111310259,1,4,,,,5,25,"F",2,2,"R",25,0
2019,122689361,111317681,1,4,,,,5,75,"M",4,2,"R",75,0
2019,122692198,111314246,1,1,,,,,,"",,,"",,
2019,122689362,111317681,2,4,,,,5,72,"F",4,2,"R",72,0
2019,122692332,111314346,1,4,,,,5,63,"F",1,2,"R",63,0
2019,122692203,111314246,2,4,,,,5,28,"F",1,1,"N",28,0
2019,122692339,111317689,1,4,,,,5,55,"F",2,2,"R",55,0
2019,122692344,111314354,1,1,,,,,,"",,,"",,
2019,122692359,111310278,1,6,,,,,,"",,,"",,
2019,122686012,111317713,1,4,,,,5,27,"F",2,2,"R",27,0
2019,122692357,111314367,1,5,2,4,,5,29,"M",1,2,"U",29,0
2019,122692372,111314379,1,4,,,,5,35,"F",1,2,"R",35,0
2019,122686015,111317719,1,4,,,,5,28,"F",1,2,"R",28,0
2019,122689408,111317719,2,4,,,,5,33,"F",1,2,"N",33,0
2019,122692379,111317723,1,4,,,,5,30,"F",1,1,"R",30,0
2019,122689422,111317731,1,4,,,,5,20,"F",2,2,"R",20,0
2019,122689423,111317732,2,4,,,,5,32,"M",1,2,"R",32,0
2019,122692385,111317732,1,4,,,,5,31,"M",2,2,"R",31,0
2019,122689429,111317739,1,4,,,,5,50,"M",2,2,"R",50,0
2019,122692392,111314395,1,4,,,,5,29,"F",2,2,"R",29,0
2019,122692407,111314407,3,4,,,,5,55,"M",1,2,"R",55,0
2019,122689440,111314407,2,4,,,,5,83,"F",1,2,"R",83,0
2019,122689438,111314407,1,4,,,,5,61,"M",1,2,"R",61,0
2019,122686041,111317756,1,4,,,,5,31,"F",1,1,"R",31,0
2019,122692418,111314413,1,4,,,,5,41,"F",2,2,"R",41,0
2019,122689454,111317765,1,1,,,,,,"",,,"",,
2019,122686052,111310314,1,4,,,,5,28,"M",1,2,"R",28,0
2019,122696183,111314585,1,4,,,,5,30,"F",2,2,"R",30,0
2019,122692437,111314432,1,4,,,,5,63,"M",1,2,"R",63,0
2019,122689467,111317778,1,1,,,,,,"",,,"",,
2019,122692643,111317924,1,4,,,,5,33,"F",2,2,"R",33,0
2019,122689483,111310330,1,4,,,,5,27,"F",0,3,"R",27,0
2019,122689485,111310330,2,4,,,,5,45,"M",0,3,"R",45,0
2019,122689484,111317793,1,4,,,,5,33,"M",1,2,"R",33,0
2019,122686077,111310338,1,4,,,,5,66,"F",1,2,"R",66,0
2019,122692483,111314472,1,4,,,,5,35,"M",2,2,"R",35,0
2019,122696212,111310447,1,8,,,,,,"",,,"",,
2019,122696236,111310461,1,4,,,,5,53,"M",1,1,"R",53,0
2019,122689701,111317969,1,8,,,,,,"",,,"",,
2019,122689740,111310489,1,4,,,,5,45,"F",2,2,"R",45,0
2019,122692723,111310499,1,4,,,,5,31,"M",2,2,"R",31,0
2019,122692730,111314676,1,4,,,,5,39,"F",1,3,"R",39,0
2019,122689767,111318029,1,4,,,,5,24,"F",1,2,"R",24,0
2019,122696321,111310543,1,1,,,,,,"",,,"",,
2019,122692772,111314714,1,4,,,,5,10,"F",2,2,"R",10,0
2019,122696333,111310556,1,4,,,,5,29,"M",1,2,"R",29,0
2019,122692783,111314722,1,4,,,,5,48,"M",1,2,"R",48,0
2019,122689841,111318092,1,4,,,,5,60,"M",1,2,"R",60,0
2019,122689857,111310588,1,4,,,,5,20,"F",1,2,"R",20,0
2019,122692817,111318106,1,4,,,,5,59,"M",2,2,"R",59,0
2019,122689877,111318114,1,4,,,,5,36,"M",1,1,"N",36,0
2019,122696390,111310617,1,2,,,,,,"",,,"",,
2019,131329134,119775494,1,4,,,,5,17,"M",1,1,"R",17,0
2019,131329135,119775495,1,4,,,,5,55,"F",2,2,"R",55,0
2019,131329136,119775496,1,4,,,,5,55,"F",2,2,"R",55,0
2019,131329137,119775497,1,4,,,,5,15,"F",1,2,"R",15,0
2019,131329138,119775498,1,4,,,,5,45,"M",1,2,"R",45,0
2019,131329139,119775498,2,4,,,,5,16,"M",1,2,"R",16,0
2019,131329140,119775499,1,4,,,,5,22,"M",2,2,"N",22,0
2019,131329141,119775500,1,4,,,,5,25,"F",2,2,"R",25,0
2019,131329142,119775500,2,4,,,,5,3,"M",2,2,"R",3,0
2019,131329144,119775501,2,4,,,,5,43,"F",1,2,"R",43,0
2019,131329143,119775501,1,4,,,,5,33,"M",1,1,"R",33,0
2019,131329145,119775502,1,4,,,,5,37,"F",2,2,"R",37,0
2019,131329146,119775503,1,8,,,,,,"",,,"",,
2019,131329147,119775504,1,4,,,,5,67,"F",1,2,"R",67,0
2019,131329148,119775505,1,5,7,4,,5,25,"M",1,2,"U",25,0
2019,131329151,119775507,1,4,,,,5,22,"F",1,1,"R",22,0
2019,131329149,119775505,2,5,7,4,,5,23,"M",1,2,"U",23,0
2019,131329150,119775506,1,8,,,,,,"",,,"",,
2019,131329152,119775508,1,4,,,,5,23,"F",1,1,"R",23,0
2019,131329154,119775509,2,4,,,,5,22,"F",1,2,"N",22,0
2019,131329153,119775509,1,1,,,,,,"",,,"",,
2019,131329155,119775510,1,1,,,,,,"",,,"",,
2019,131329156,119775511,1,1,,,,,,"",,,"",,
2019,131329157,119775512,1,4,,,,5,35,"F",1,2,"R",35,0
2019,131329158,119775513,1,1,,,,,,"",,,"",,
2019,131329159,119775514,1,7,,,,,,"",,,"",,
2019,131329160,119775515,1,4,,,,5,30,"M",2,2,"R",30,0
2019,131329161,119775516,1,4,,,,5,63,"M",1,1,"R",63,0
2019,131329162,119775517,1,4,,,,5,28,"F",2,2,"R",28,0
2019,131329163,119775518,1,8,,,,,,"",,,"",,
2019,131329164,119775519,1,4,,,,5,35,"F",2,2,"R",35,0
2019,131329165,119775520,1,4,,,,5,25,"F",2,2,"R",25,0
2019,131329166,119775521,1,1,,,,,,"",,,"",,
2019,131329167,119775522,1,8,,,,,,"",,,"",,
2019,131329168,119775523,1,1,,,,,,"",,,"",,
2019,131329169,119775524,1,4,,,,5,42,"M",1,2,"R",42,0
2019,131329170,119775524,2,4,,,,5,47,"F",1,2,"R",47,0
